Others;Android;20,32;no;no;12;5;64;4;2700;140;2018;470;400,56;71,79;         
Motorola;Android;15,34;yes;no;8;5;64;4;1800;140;2013;625;389,54;94,55;         
ZTE;Android;15,24;yes;no;8;5;64;4;2100;140;2014;617;430,09;67,66;         
Huawei;Android;45802;yes;no;19;32;32;4;2700;140;2017;747;329,14;99,30;         
Others;Android;16,59;yes;no;16;24;32;4;2550;140;2015;1088;411,16;122,34;         
Honor;Android;15,47;yes;no;13;13;32;4;2800;140;2015;751;299;113,36;         
Alcatel;Android;15,24;yes;no;13;8;32;4;2400;140;2015;592;211,56;85,69;         
Google;Android;15,32;yes;no;13;8;32;4;2410;140;2015;747;330,44;80,03;         
Motorola;Android;27729;yes;no;13;8;32;4;3000;140;2018;667;101,54;66,33;         
Alcatel;Android;45850;no;no;8;5;32;4;2410;140;2014;678;270,11;109,62;         
Micromax;Android;20,32;no;no;8;5;32;4;2300;140;2014;805;199,35;90,76;         
Meizu;Android;15,37;yes;no;8;5;32;4;2040;140;2015;989;200,21;78,13;         
Oppo;Android;45850;yes;no;8;5;32;4;1810;140;2013;565;189,08;68,33;         
Huawei;Android;45850;yes;no;8;5;32;4;2500;140;2014;857;79,32;65,17;         
Oppo;Android;12693;no;no;8;5;32;4;2900;140;2015;562;149,98;64,50;         
Micromax;Android;28825;no;no;8;5;32;4;2300;140;2013;1090;140,78;64,02;         
ZTE;Android;30651;yes;no;8;5;32;4;2000;140;2014;551;241,01;56,21;         
Motorola;Android;27729;yes;no;8;2;32;4;2300;140;2015;697;108,1;49,83;         
Panasonic;Android;45850;no;no;5;2;32;4;1800;140;2017;742;59,41;48,72;         
Honor;Android;45850;yes;no;5;2;32;4;1900;140;2015;696;120,17;38,31;         
Xiaomi;Android;16,94;yes;no;13;16;16;4;2200;140;2015;860;290,43;121,24;         
Vivo;Android;15,29;yes;no;13;12;16;4;3000;140;2016;963;200,1;106,86;         
Honor;Android;15,77;yes;no;13;8;16;4;2150;140;2015;769;201,69;102,76;         
Meizu;Android;13,61;yes;no;13;8;16;4;2410;140;2014;790;292,08;102,57;         
Samsung;Android;45680;no;no;13;8;16;4;2200;140;2016;597;189,27;100,44;         
Meizu;Android;15,29;yes;no;13;8;16;4;3080;140;2016;992;190,11;100,12;         
Huawei;Android;15,34;yes;no;13;8;16;4;2900;140;2015;1072;190,38;94,27;         
Motorola;Android;15,34;yes;no;13;8;16;4;3070;140;2018;564;139,92;86,75;         
Oppo;Android;45850;yes;no;13;8;16;4;2200;140;2016;1069;130,9;84,15;         
Xiaomi;Android;45882;yes;no;13;8;16;4;2200;140;2016;672;119,76;83,48;         
Lenovo;Android;20,32;yes;no;13;8;16;4;3000;140;2015;566;230,71;72,86;         
Sony;Android;27729;yes;no;13;8;16;4;2660;140;2016;961;160,8;71,00;         
Sony;Android;45850;yes;no;13;8;16;4;2000;140;2014;602;180,33;69,37;         
LG;Android;15,27;yes;no;13;8;16;4;3000;140;2018;370;80,32;66,92;         
Others;Android;17,65;no;no;13;5;16;4;2000;140;2014;721;199,93;57,04;         
Motorola;Android;34304;yes;no;13;5;16;4;2200;140;2016;744;172,92;55,14;         
LG;Android;12693;yes;no;8;5;16;4;2630;140;2017;745;130,98;79,17;         
Lenovo;Android;30651;yes;no;8;5;16;4;2410;140;2013;691;300,18;78,09;         
Samsung;Android;30651;yes;no;8;5;16;4;2000;140;2013;761;181,2;77,00;         
Sony;Android;30651;yes;no;8;5;16;4;2000;140;2013;1091;169,5;76,22;         
Others;Android;19,94;no;no;8;5;16;4;2000;140;2013;627;228,88;72,78;         
Others;Android;47392;no;no;8;5;16;4;2000;140;2013;562;181,46;70,40;         
Microsoft;Windows;45850;yes;no;8;5;16;4;2000;140;2014;621;180,34;63,74;         
LG;Android;15,24;yes;no;8;5;16;4;2200;140;2016;699;170,72;60,36;         
Huawei;Android;20,32;yes;no;8;5;16;4;3080;140;2016;789;159,11;57,66;         
Celkon;Android;27576;no;no;8;5;16;4;2070;140;2016;571;158,77;54,31;         
Others;Android;15,24;no;no;5;2;16;4;2000;140;2013;632;278,86;74,31;         
XOLO;Android;47392;no;no;5;2;16;4;1730;140;2013;742;170,96;56,18;         
Others;Others;45850;yes;no;5;2;16;4;1850;140;2014;691;229,86;45,79;         
Samsung;Android;47392;yes;no;5;2;16;4;1400;140;2013;1059;57,57;42,87;         
Honor;Android;13,84;yes;no;5;2;16;4;1600;140;2013;885;150,35;39,42;         
ZTE;Android;42644;yes;no;5;1;16;4;2000;140;2014;641;139,16;36,03;         
Alcatel;Android;30651;yes;no;5;1;16;4;2000;140;2014;613;150,11;36,02;         
ZTE;Android;27729;yes;no;13;8;32;2;3000;140;2019;435;84,99;71,89;         
Asus;Android;15,34;yes;no;13;5;32;2;3000;140;2019;280;84,99;55,80;         
LG;Android;45850;no;no;5;0,3;512;0,25;1400;140;2013;942;70,56;23,85;         
ZTE;Android;30651;yes;no;8;5;256;0,25;1400;140;2013;563;132,03;89,46;         
Others;Android;15,24;no;no;8;5;256;0,25;1400;140;2013;831;138,5;74,62;         
LG;Android;13,84;yes;no;5;2;256;0,25;1400;140;2013;857;120,04;76,38;         
Others;Android;45850;yes;no;2;0,3;256;0,25;1200;140;2013;569;38,83;17,77;         
Huawei;Android;42644;no;no;2;0,3;256;0,25;1200;140;2013;635;38,06;17,43;         
Nokia;Android;14,88;yes;no;13;8;16;4;3000;139,3;2015;981;279,93;73,87;         
Nokia;Windows;25,43;yes;no;16;20;16;4;2200;139,2;2014;786;299,9;75,66;         
LG;Android;15,24;yes;no;16;32;32;4;3000;139;2017;597;249,65;157,08;         
Oppo;Android;16,33;yes;no;16;20;32;4;3050;139;2016;681;219,98;104,96;         
Xiaomi;Android;15,21;yes;no;13;5;32;4;2760;139;2016;908;160,21;58,29;         
Motorola;Android;15,29;yes;no;12;5;32;4;4000;139;2018;377;91,63;81,77;         
Others;Android;45915;yes;no;8;5;32;4;2200;139;2014;637;148,95;70,81;         
Xiaomi;Android;16,36;yes;no;8;4;32;4;2300;139;2015;821;159,73;53,69;         
Xiaomi;Android;12693;yes;no;8;4;32;4;2750;139;2016;588;198,19;53,37;         
Huawei;Android;45850;no;no;5;2;32;4;2100;139;2013;870;170,25;63,49;         
Micromax;Android;47392;yes;no;5;2;32;4;2100;139;2014;683;199,44;43,30;         
Asus;Android;25,43;no;no;13;8;16;4;2850;139;2015;542;207,7;99,95;         
Realme;Android;15,34;yes;no;13;8;16;4;4100;139;2016;556;130,83;83,57;         
Samsung;Android;27729;yes;no;12;5;16;4;4000;139;2018;687;130,85;63,10;         
Samsung;Android;45884;yes;no;8;5;16;4;2600;139;2016;625;131,34;60,19;         
Nokia;Android;13,84;yes;no;8;4;16;4;2100;139;2013;814;109,81;52,97;         
ZTE;Android;45850;no;no;5;2;16;4;1800;139;2013;573;150,03;61,75;         
Alcatel;Android;45850;yes;no;8;5;32;4;2000;138,9;2015;857;191,5;70,57;         
XOLO;Android;45850;no;no;5;2;32;4;2600;138,9;2016;651;110,09;53,06;         
XOLO;Android;12693;no;no;5;0,3;32;4;1900;138,9;2015;713;90,25;33,23;         
Acer;Android;45850;yes;no;5;0,3;16;4;2100;138,9;2014;695;50,87;31,06;         
LG;Android;30651;yes;no;13;8;32;4;2500;138,5;2015;883;200,59;98,52;         
Others;Android;13424;no;no;13;5;16;4;3000;138,5;2015;1014;118,45;62,25;         
Honor;Android;15,32;yes;no;13;8;32;4;2990;138,3;2018;469;150,92;82,71;         
Samsung;Android;20,32;yes;no;16;20;64;4;2800;138;2016;649;159,17;83,06;         
Xiaomi;Android;15,21;yes;no;16;32;32;4;2550;138;2015;811;400,08;160,85;         
Huawei;Android;45915;yes;no;16;20;32;4;2550;138;2015;945;279;91,18;         
Samsung;Android;30651;yes;no;13;8;32;4;3060;138;2016;931;121,14;66,38;         
Huawei;Android;15,21;yes;no;13;7;32;4;3060;138;2016;789;119,59;63,53;         
Samsung;Android;25,43;no;no;13;5;32;4;2000;138;2015;874;250,44;57,32;         
LG;Android;32478;yes;no;12;5;32;4;1960;138;2016;1026;549,54;107,89;         
Others;Android;45850;no;no;8;5;32;4;2600;138;2016;1046;121,41;65,00;         
ZTE;Android;30651;yes;no;8;5;32;4;2600;138;2015;838;120,11;61,36;         
Coolpad;Android;45850;yes;no;8;5;32;4;2000;138;2015;798;97,96;55,81;         
Others;Android;20,32;no;no;8;5;32;4;2100;138;2014;607;97,68;55,04;         
Others;Android;42644;no;no;8;2;32;4;2000;138;2014;1054;169,7;45,57;         
ZTE;Android;47392;yes;no;5;2;32;4;2500;138;2016;803;117,67;69,77;         
Karbonn;Android;42644;no;no;5;2;32;4;2500;138;2015;890;99,87;57,85;         
Sony;Android;42644;no;no;5;0,3;32;4;1800;138;2015;938;100,74;32,77;         
Xiaomi;Android;16,94;yes;yes;13;13;16;4;2300;138;2014;575;239,57;111,15;         
Others;Android;32478;yes;no;13;13;16;4;3020;138;2016;1059;250,33;109,35;         
Asus;Android;30651;yes;no;13;8;16;4;2525;138;2015;1050;270,14;101,69;         
Samsung;Android;15,24;yes;no;13;8;16;4;2550;138;2016;664;261,18;98,03;         
Sony;Android;45850;yes;no;13;8;16;4;2350;138;2017;545;219,94;73,66;         
ZTE;Android;32478;yes;no;8;5;16;4;2800;138;2016;836;148,44;78,04;         
Nokia;Others;43221;no;no;8;2;16;4;2600;138;2016;593;138,8;50,96;         
Alcatel;Android;30651;yes;no;8;2;16;4;1800;138;2013;863;120,34;44,63;         
Huawei;Android;17,78;no;no;5;2;16;4;2000;138;2014;724;130,67;52,81;         
Alcatel;Android;30651;yes;no;5;0,3;16;4;1700;138;2014;600;78,67;31,93;         
LG;Android;13,84;yes;no;8;5;16;2;2700;138;2019;440;102,11;65,04;         
Gionee;Android;45850;no;no;8;5;16;4;1800;137,5;2013;932;120,4;55,42;         
Others;Android;45850;no;no;5;2;16;4;1800;137,5;2015;741;131,41;56,41;         
Meizu;Android;26999;no;no;13;8;16;4;2300;137,4;2016;555;200,55;94,00;         
Others;Android;16,23;yes;no;13;8;16;4;2300;137,4;2016;621;199,9;75,62;         
LG;Android;15,77;yes;no;13;8;32;4;3000;137;2017;769;110,7;80,17;         
Samsung;Android;17,78;yes;no;13;5;32;4;2730;137;2018;708;129,6;58,32;         
ZTE;Android;30651;yes;no;8;5;32;4;2100;137;2015;873;129,85;69,62;         
Coolpad;Android;30651;yes;no;8;5;32;4;3000;137;2019;506;80,12;55,64;         
Others;Android;30651;no;no;8;2;32;4;2540;137;2015;930;139,46;51,73;         
Alcatel;Android;45850;yes;no;8;2;32;4;2800;137;2016;563;130,98;50,37;         
Others;Android;20,32;no;no;8;2;32;4;2600;137;2015;720;108,6;48,52;         
HTC;Android;45850;yes;no;8;2;32;4;2540;137;2014;646;101,47;45,60;         
Others;Android;47392;yes;no;8;2;32;4;1750;137;2013;673;129,5;40,34;         
Asus;Android;42644;no;no;5;2;32;4;2100;137;2014;618;260,25;62,48;         
Others;Others;43221;yes;no;5;2;32;4;2000;137;2015;1045;68,63;38,21;         
Sony;Android;30651;yes;no;13;8;16;4;3000;137;2017;736;180,53;92,12;         
Nokia;Android;27729;yes;no;13;8;16;4;2100;137;2014;697;278,12;82,07;         
Motorola;Android;45881;yes;no;13;8;16;4;2110;137;2014;1090;248,72;76,73;         
Apple;iOS;45912;yes;no;13;8;16;4;3000;137;2018;527;130,26;64,99;         
Vivo;Android;16,13;yes;no;10;5;16;4;2130;137;2013;607;250,8;69,77;         
Asus;Android;17,78;no;no;8;5;16;4;2400;137;2015;1048;161,47;58,70;         
Alcatel;Android;47392;yes;no;5;2;16;4;1600;137;2013;793;100,14;48,84;         
LG;Android;45566;yes;no;5;2;16;4;2100;137;2014;755;180,48;43,40;         
Others;Android;45850;no;no;5;2;16;4;2100;136,9;2014;897;160,91;62,21;         
Others;Android;30651;yes;no;8;5;16;4;2400;136,6;2015;967;131,05;62,71;         
Lenovo;Android;45850;no;no;5;2;16;4;1400;136,5;2013;900;141,71;42,80;         
Spice;Android;45850;no;no;5;2;16;4;1400;136,5;2013;904;70,51;40,92;         
Lava;Android;45850;no;no;5;2;32;4;1560;136,3;2015;1083;90,91;44,96;         
Lenovo;Android;47392;no;no;5;2;32;4;1560;136,3;2015;696;89,11;39,74;         
Others;Android;17,78;no;no;5;2;32;4;2000;136,1;2014;913;81,56;47,69;         
Samsung;Windows;42644;yes;no;5;2;16;4;1700;136,1;2014;610;110,06;52,41;         
Others;Android;13424;no;no;5;1;16;4;1700;136,1;2014;666;110,29;35,85;         
Meizu;Android;15,29;yes;no;13;8;32;4;2600;136;2016;694;221,05;98,71;         
Motorola;Android;15,29;yes;no;13;8;32;4;2540;136;2017;670;180,86;97,04;         
Meizu;Android;30651;yes;no;13;8;32;4;2400;136;2015;797;191,21;73,63;         
HTC;Android;32813;no;no;8;5;32;4;2540;136;2015;798;151,84;68,78;         
HTC;Android;12693;yes;no;8;5;32;4;2000;136;2014;979;149,8;56,13;         
Others;Android;19,94;no;no;5;2;32;4;1950;136;2014;698;71,05;46,93;         
Others;Android;12693;no;no;5;1;32;4;1700;136;2015;624;91,28;36,18;         
Others;Android;45850;yes;no;8;5;16;4;2630;136;2016;578;219,52;79,45;         
Asus;Android;15,24;yes;no;8;5;16;4;2500;136;2017;887;149,18;76,69;         
Nokia;Windows;12693;no;no;5;2;16;4;1700;136;2014;817;78,19;40,07;         
Micromax;Android;45850;no;no;5;2;16;4;1500;136;2013;625;111,58;38,89;         
Spice;Android;47392;no;no;5;2;16;4;1800;136;2014;698;97,38;37,08;         
Acer;Android;47392;yes;no;5;0,3;16;4;1700;136;2014;920;78,93;30,75;         
Panasonic;Android;15,24;no;no;5;2;4;0,5;1760;136;2013;1091;201,12;57,62;         
Vivo;Android;16,13;yes;no;13;12;16;4;2600;135,8;2014;851;441,8;107,07;         
Motorola;Android;15,29;yes;no;8;5;16;4;2670;135,6;2018;645;131,63;77,60;         
Alcatel;Android;12693;yes;no;13;8;32;4;3000;135,55;2014;856;248,99;75,91;         
HTC;Android;47392;no;no;8;5;32;4;2300;135,55;2014;593;170,46;59,05;         
Gionee;Android;45850;yes;no;8;5;16;4;2300;135,55;2014;968;179,95;76,86;         
Acer;Android;17,78;no;no;8;5;32;4;1850;135,5;2015;664;140,39;71,29;         
Lenovo;Android;17,78;no;no;13;8;64;4;2200;135;2016;773;250,86;84,52;         
Others;Android;15,34;no;no;12;5;64;4;2860;135;2017;565;149,82;73,52;         
Honor;Android;16,69;yes;yes;23;32;32;4;2700;135;2016;922;249,41;105,84;         
Others;Android;12693;yes;no;13;8;32;4;2400;135;2015;765;200,44;82,83;         
Nokia;Windows;45850;yes;no;13;5;32;4;2500;135;2015;669;90,3;54,23;         
Sony;Android;11597;yes;no;8;5;32;4;2100;135;2014;978;150,73;80,10;         
Lenovo;Android;30651;no;no;8;5;32;4;2560;135;2015;806;160,4;71,50;         
Others;Android;17,78;no;no;8;5;32;4;1980;135;2015;567;130,93;65,94;         
LG;Android;28825;yes;no;8;5;32;4;2000;135;2015;726;159,27;65,39;         
Apple;iOS;30651;yes;no;8;5;32;4;2000;135;2015;887;118,59;64,26;         
Motorola;Android;30651;yes;no;8;5;32;4;2200;135;2016;1009;110,08;61,01;         
Others;Android;30651;yes;no;8;5;32;4;2000;135;2015;1011;149,8;56,69;         
Samsung;Android;45850;yes;no;8;5;32;4;2500;135;2015;547;179,92;55,13;         
Micromax;Android;30651;no;no;8;2;32;4;2070;135;2016;866;107,91;47,96;         
Samsung;Android;45850;yes;no;8;2;32;4;2070;135;2015;840;128,54;44,79;         
Samsung;Android;47392;yes;no;8;2;32;4;2000;135;2015;578;70,89;43,53;         
Huawei;Android;13,84;yes;no;5;2;32;4;2300;135;2015;1010;147,52;58,29;         
Alcatel;Android;47392;no;no;5;2;32;4;2300;135;2015;817;129,64;44,17;         
Motorola;Android;30651;yes;no;13;8;16;4;2200;135;2015;879;198,99;97,44;         
Huawei;Android;17,78;yes;no;13;8;16;4;2610;135;2016;708;200,56;77,57;         
Huawei;Android;16,74;yes;no;13;8;16;4;2610;135;2016;920;200,16;77,19;         
Lava;Android;30651;yes;no;13;8;16;4;2540;135;2016;692;141,18;68,69;         
Lenovo;Android;30651;yes;no;13;5;16;4;2520;135;2014;933;99,74;61,77;         
Oppo;Android;15,37;yes;no;13;5;16;4;2500;135;2016;917;129,2;54,77;         
Others;Android;30651;yes;no;8;5;16;4;2000;135;2013;681;210,76;91,10;         
Honor;Android;30651;yes;no;8;5;16;4;2500;135;2013;847;220,99;78,70;         
LG;Android;45791;yes;no;8;5;16;4;2000;135;2013;894;199,75;78,31;         
Honor;Android;45791;yes;no;8;5;16;4;2000;135;2014;1024;159,84;57,83;         
Samsung;Android;47392;yes;no;8;2;16;4;3235;135;2017;801;139,18;51,83;         
Samsung;Android;20,32;yes;no;8;2;16;4;2000;135;2013;1011;150,1;50,92;         
ZTE;Android;45850;yes;no;5;2;16;4;2000;135;2015;593;129,96;58,34;         
Others;Android;45850;no;no;5;2;16;4;1850;135;2015;853;102,02;46,57;         
Huawei;Android;45850;no;no;5;2;16;4;1850;135;2014;961;120,3;43,83;         
ZTE;Android;30651;yes;no;13;8;16;2;3200;135;2018;595;148,78;85,64;         
ZTE;Android;45850;yes;no;8;5;8;1;2000;135;2015;917;147,22;60,16;         
Lava;Android;45850;no;no;8;5;8;1;2000;135;2015;1076;149,9;55,96;         
HTC;Android;45850;yes;no;5;2;32;4;2100;134,2;2013;935;210,52;38,17;         
Others;Windows;42644;no;no;2;0,3;32;4;1560;134,1;2015;708;68,61;38,10;         
Others;Android;42644;no;no;2;0,3;32;4;1560;134,1;2015;670;70,94;35,91;         
Samsung;Android;17,78;yes;no;13;8;32;4;2000;134;2014;894;110,31;70,08;         
Motorola;Android;45850;yes;no;8;5;32;4;2100;134;2014;834;109,18;64,82;         
Others;Android;34304;yes;no;8;4;32;4;1750;134;2014;772;100,15;53,31;         
Others;Android;30651;yes;no;8;4;32;4;2000;134;2015;901;68,7;52,95;         
Others;Android;42644;no;no;5;2;32;4;2000;134;2018;372;70,69;42,57;         
Gionee;Android;15,24;yes;no;16;20;16;4;2000;134;2014;920;218,38;88,45;         
Honor;Android;27729;yes;no;13;13;16;4;2500;134;2016;554;230,49;116,08;         
LG;Android;45767;yes;no;13;8;16;4;2000;134;2014;1003;172,01;93,00;         
Coolpad;Android;30651;yes;no;13;8;16;4;2500;134;2014;642;201,87;73,29;         
Realme;Android;15,37;yes;no;13;5;16;4;2000;134;2014;1030;196,98;58,99;         
ZTE;Android;30651;yes;no;8;5;16;4;1800;134;2013;1010;118,68;59,17;         
Meizu;Android;13,84;yes;no;8;2;16;4;2500;134;2013;1052;120,4;50,52;         
Others;Android;12693;yes;no;5;0,3;16;4;1350;134;2014;724;59,85;32,26;         
Others;Android;12693;no;no;5;2;32;4;1600;133,5;2015;727;71,1;45,74;         
Nokia;Others;22828;no;no;5;1;32;4;2100;133,5;2015;1045;49,93;35,71;         
ZTE;Android;27729;yes;no;13;8;64;4;3260;133;2016;698;220,54;100,79;         
Others;Android;45850;yes;no;8;5;32;4;2000;133;2014;1014;169,69;76,02;         
Others;Others;12693;yes;no;8;5;32;4;2200;133;2015;772;129,84;57,59;         
Samsung;Android;26999;yes;no;13;13;16;4;2300;133;2014;699;271,14;119,49;         
Others;Android;25,43;no;no;13;8;16;4;2800;133;2016;661;159,55;91,39;         
HTC;Android;15,24;yes;no;13;8;16;4;2000;133;2014;639;210,5;90,40;         
Honor;Android;27729;yes;no;13;8;16;4;2900;133;2015;1013;149,2;79,62;         
Vivo;Android;45850;yes;no;13;8;16;4;2200;133;2017;781;127,96;77,29;         
Sony;Android;45850;yes;no;13;5;16;4;2800;133;2016;681;199,26;60,07;         
Motorola;Android;30651;yes;no;13;5;16;4;2300;133;2014;953;201,23;55,78;         
Asus;Android;45850;yes;no;8;3;16;4;2200;133;2015;665;121,55;52,40;         
XOLO;Android;45850;yes;no;8;2;16;4;1500;133;2013;712;120,13;50,68;         
Motorola;Android;45850;yes;no;8;2;16;4;2200;133;2015;1057;101,91;38,37;         
Samsung;Android;42644;no;no;5;2;16;4;1900;132,5;2014;602;139,51;54,59;         
Others;Android;12693;no;no;5;0,3;16;4;1800;132,5;2013;1004;150,92;27,00;         
Huawei;Android;15,62;yes;no;16;25;32;4;2600;132;2015;916;379,54;144,17;         
Oppo;Android;15,34;yes;no;16;24;32;4;2600;132;2015;698;500,41;123,63;         
Samsung;Android;26999;yes;no;13;13;32;4;2420;132;2015;958;272,05;116,65;         
Gionee;Android;45850;yes;no;13;5;32;4;3060;132;2016;869;129,55;60,59;         
Asus;Android;27729;yes;no;8;5;32;4;2200;132;2015;626;129,49;65,42;         
HTC;Android;42644;no;no;5;2;32;4;2100;132;2016;549;100,33;46,48;         
Others;Windows;45850;no;no;5;2;32;4;2000;132;2015;1055;60,22;41,67;         
Asus;Android;45675;yes;no;13;16;16;4;2600;132;2013;1032;462,09;129,62;         
HTC;Android;30651;yes;no;13;8;16;4;3080;132;2015;966;210,45;82,80;         
Coolpad;Android;30651;yes;no;13;8;16;4;2300;132;2015;574;169,95;78,00;         
Oppo;Android;27729;yes;no;8;2;16;4;1700;132;2013;588;120,11;41,81;         
LG;Android;12693;no;no;5;2;16;4;1700;132;2016;930;50,95;38,80;         
HTC;Android;47392;no;no;5;0,3;16;4;1500;132;2013;1088;100,33;33,67;         
Others;Others;22828;no;no;8;5;16;4;2100;131,9;2014;556;220,73;76,63;         
Asus;Android;30651;yes;no;13;8;16;4;3120;131,5;2016;939;109,13;80,72;         
Samsung;Android;15,34;yes;no;13;13;32;4;2500;131;2015;834;278,96;113,28;         
Alcatel;Android;45850;yes;no;5;2;32;4;2050;131;2016;978;130,02;49,77;         
Huawei;Android;47392;yes;no;5;2;32;4;1500;131;2015;877;101,84;46,21;         
Others;Android;30651;yes;no;13;8;16;4;2500;131;2015;968;221,96;86,74;         
Vivo;Android;30651;yes;no;13;8;16;4;2200;131;2015;679;180,77;86,53;         
LG;Android;32478;yes;no;13;8;16;4;2200;131;2015;609;168,76;74,29;         
Others;Android;15,29;yes;no;13;5;16;4;3095;131;2015;791;129,04;55,29;         
Lenovo;Android;47392;no;no;5;2;16;4;1900;131;2015;628;141,6;48,02;         
Micromax;Android;20,32;no;no;5;1;16;4;1500;131;2013;542;69,17;35,98;         
BlackBerry;Others;44470;yes;no;5;2;16;4;1500;130,5;2013;727;150,06;63,03;         
Others;Android;17,78;no;no;8;5;16;4;8220;130,4;2013;971;370,77;118,37;         
Acer;Android;42644;no;no;5;2;16;4;1800;130,3;2014;846;250,55;36,83;         
Lenovo;Android;30651;yes;no;13;16;16;4;2600;130,1;2013;887;440,48;121,61;         
Lenovo;Android;32478;yes;no;8;5;32;4;2000;130;2015;562;269,87;79,28;         
Samsung;Android;12693;yes;no;5;2;32;4;2100;130;2013;814;230,64;79,33;         
Samsung;Android;45850;yes;no;5;2;32;4;2000;130;2017;670;119,23;46,03;         
Others;Android;17,78;no;no;5;1;32;4;2000;130;2014;887;150,03;36,05;         
Vivo;Android;15,32;yes;no;13;8;16;4;3100;130;2014;829;291,38;103,56;         
Asus;Android;15,24;no;no;13;8;16;4;3120;130;2015;1081;260,14;100,54;         
HTC;Android;45850;yes;no;13;8;16;4;2400;130;2014;721;329,33;90,09;         
Samsung;Android;15,34;yes;no;13;8;16;4;2540;130;2016;918;117,96;79,65;         
Oppo;Android;15,24;yes;no;13;8;16;4;2100;130;2015;805;239,39;74,30;         
Nokia;Android;45675;no;no;13;8;16;4;2420;130;2015;883;339,92;71,75;         
HTC;Android;45566;no;no;13;5;16;4;2600;130;2013;985;320,07;60,36;         
LG;Android;45915;yes;no;13;5;16;4;2600;130;2013;574;329,28;48,58;         
ZTE;Android;30651;yes;no;12;5;16;4;2500;130;2013;733;620,66;123,10;         
Infinix;Android;15,39;yes;no;10;5;16;4;2000;130;2013;1044;180,57;73,14;         
Gionee;Android;45850;no;no;10;5;16;4;2200;130;2013;757;249,77;43,55;         
Others;Android;30651;yes;no;8;5;16;4;2300;130;2014;716;198,51;82,48;         
Huawei;Android;45850;yes;no;8;5;16;4;2000;130;2013;903;200,07;76,49;         
LG;Android;45850;yes;no;8;5;16;4;3000;130;2017;665;251,05;60,97;         
Motorola;Android;15,27;yes;no;8;5;16;4;2400;130;2017;595;80,9;59,19;         
Alcatel;Android;30651;yes;no;8;2;16;4;2300;130;2013;916;309,71;42,70;         
LG;Android;47392;yes;no;5;2;16;4;2000;130;2013;944;151,49;51,86;         
Others;Windows;12693;no;no;5;2;16;4;1300;130;2014;838;101;51,35;         
Others;Android;30651;no;no;5;2;16;4;3230;130;2019;302;119,89;46,19;         
Alcatel;Android;45850;yes;no;5;2;16;4;1950;130;2013;749;159,92;46,03;         
Alcatel;Android;47392;yes;no;5;2;16;4;1760;130;2013;825;171,7;42,83;         
Samsung;Android;45850;yes;no;5;2;16;4;1800;130;2013;967;110,14;41,07;         
Micromax;Android;47392;yes;no;5;2;16;4;1730;130;2013;783;91,45;40,71;         
LG;Others;46874;yes;no;5;2;16;4;2100;130;2013;959;271,08;39,39;         
Gionee;Android;12693;no;no;5;2;16;4;2000;130;2014;1019;51,12;38,65;         
Motorola;Android;45850;yes;no;5;1;16;4;2000;130;2014;951;121,39;35,40;         
Micromax;Android;45850;no;no;5;1;16;4;1900;130;2013;1092;109,63;34,96;         
Samsung;Android;30133;yes;no;5;1;16;4;1900;130;2014;992;161,15;34,35;         
Asus;Android;45850;no;no;5;0,3;16;4;1500;130;2014;977;68,61;33,63;         
Spice;Android;42644;no;no;2;0,3;16;4;2300;130;2018;723;110,58;47,14;         
Nokia;Windows;47392;yes;no;2;0,3;16;4;1300;130;2014;685;90,87;46,54;         
Samsung;Android;42644;no;no;2;0,3;16;4;1350;130;2014;699;129,65;41,91;         
Others;Others;41395;no;no;5;0,3;4;0,5;1900;130;2013;931;109,93;29,35;         
Micromax;Android;42644;no;no;0,3;0,3;256;0,25;1350;130;2013;575;60,14;20,66;         
Asus;Android;45850;yes;no;5;2;16;4;2100;129,6;2014;1025;102;53,37;         
LG;Android;47392;no;no;5;0,3;16;4;2440;129,6;2014;592;198,64;28,62;         
Samsung;Android;27729;yes;no;13;8;32;4;2000;129,4;2013;998;359,83;98,44;         
Google;Android;32478;yes;no;16;24;128;4;3000;129;2016;709;239,32;126,03;         
Others;Android;45850;yes;no;8;5;32;4;2150;129;2014;1050;169,55;65,50;         
Micromax;Android;45850;no;no;5;2;32;4;2000;129;2015;1056;151,6;55,39;         
Huawei;Android;16,23;yes;no;13;8;16;4;2700;129;2016;784;210,73;86,76;         
Alcatel;Android;45850;yes;no;13;8;16;4;2300;129;2014;680;260,83;84,46;         
Samsung;Android;26999;yes;no;13;8;16;4;2300;129;2014;965;339,77;83,24;         
Nokia;Android;45853;yes;no;13;8;16;4;2300;129;2014;959;260,7;81,03;         
Micromax;Android;15,24;no;no;5;0,3;16;4;2000;129;2014;976;81,01;27,36;         
Xiaomi;Android;16,23;yes;no;13;13;32;4;2150;128;2015;987;279,56;118,87;         
Samsung;Android;30651;yes;no;13;8;32;4;2500;128;2015;629;99,9;80,52;         
Asus;Android;15,24;no;no;13;8;32;4;2020;128;2013;1038;240,86;68,05;         
Lenovo;Android;17,78;no;no;8;5;32;4;2540;128;2016;959;100,98;66,44;         
Micromax;Android;15,24;no;no;8;5;32;4;2300;128;2015;548;148,93;63,84;         
Honor;Android;32478;yes;no;8;5;32;4;2300;128;2015;592;98,57;62,71;         
XOLO;Android;45566;yes;no;8;5;32;4;2000;128;2016;854;79,36;58,23;         
Huawei;Android;20,32;yes;no;8;2;32;4;2000;128;2014;834;200,11;51,58;         
